agent_i,agent_j,batch_index,epoch,mean_absolute_disagreement,overlap_height,overlap_width,split
11,15,1,4,0.006391444243490696,16,40,validation
12,13,1,4,0.005002402234822512,40,16,validation
13,14,1,4,0.0021036791149526834,40,16,validation
14,15,1,4,0.005244039464741945,40,16,validation
0,1,2,4,0.015432346612215042,40,16,validation
0,4,2,4,0.01844007708132267,16,40,validation
0,5,2,4,0.02141794189810753,16,16,validation
1,2,2,4,0.006791019346565008,40,16,validation
1,4,2,4,0.0030990219675004482,16,16,validation
1,5,2,4,0.005971670616418123,16,48,validation
1,6,2,4,0.0029543223790824413,16,16,validation
2,3,2,4,0.01587182655930519,40,16,validation
2,5,2,4,0.012793678790330887,16,16,validation
2,6,2,4,0.009213859215378761,16,48,validation
2,7,2,4,0.009707260876893997,16,16,validation
3,6,2,4,0.02512170746922493,16,16,validation
3,7,2,4,0.006159188225865364,16,40,validation
4,5,2,4,0.0029810206033289433,48,16,validation
4,8,2,4,0.007566016633063555,16,40,validation
4,9,2,4,0.009455026127398014,16,16,validation
5,6,2,4,0.0035132511984556913,48,16,validation
5,8,2,4,0.010533919557929039,16,16,validation
5,9,2,4,0.0065108234994113445,16,48,validation
5,10,2,4,0.004700103774666786,16,16,validation
6,7,2,4,0.01890544965863228,48,16,validation
6,9,2,4,0.010068896226584911,16,16,validation
6,10,2,4,0.001254234230145812,16,48,validation
6,11,2,4,0.016314271837472916,16,16,validation
7,10,2,4,0.01769336499273777,16,16,validation
7,11,2,4,0.002589089795947075,16,40,validation
8,9,2,4,0.01705228164792061,48,16,validation
8,12,2,4,0.013329816982150078,16,40,validation
8,13,2,4,0.008333597332239151,16,16,validation
9,10,2,4,0.011242695152759552,48,16,validation
9,12,2,4,0.0304609052836895,16,16,validation
9,13,2,4,0.025431614369153976,16,48,validation
9,14,2,4,0.02755913697183132,16,16,validation
10,11,2,4,0.015143871307373047,48,16,validation
10,13,2,4,0.0141996955499053,16,16,validation
10,14,2,4,0.01632416993379593,16,48,validation
10,15,2,4,0.021558916196227074,16,16,validation
11,14,2,4,0.0011539484839886427,16,16,validation
11,15,2,4,0.0063934712670743465,16,40,validation
12,13,2,4,0.004962023813277483,40,16,validation
13,14,2,4,0.002132941735908389,40,16,validation
14,15,2,4,0.005248554516583681,40,16,validation
0,1,3,4,0.015464686788618565,40,16,validation
0,4,3,4,0.01856466755270958,16,40,validation
0,5,3,4,0.021508611738681793,16,16,validation
1,2,3,4,0.006605226546525955,40,16,validation
1,4,3,4,0.00299913645721972,16,16,validation
1,5,3,4,0.005934297107160091,16,48,validation
1,6,3,4,0.0030027064494788647,16,16,validation
2,3,3,4,0.015934087336063385,40,16,validation
2,5,3,4,0.0127772381529212,16,16,validation
2,6,3,4,0.009176128543913364,16,48,validation
2,7,3,4,0.009686550125479698,16,16,validation
3,6,3,4,0.025168556720018387,16,16,validation
3,7,3,4,0.006213959772139788,16,40,validation
4,5,3,4,0.0029514904599636793,48,16,validation
4,8,3,4,0.007566874381154776,16,40,validation
4,9,3,4,0.009420495480298996,16,16,validation
5,6,3,4,0.0035407678224146366,48,16,validation
5,8,3,4,0.01049768552184105,16,16,validation
5,9,3,4,0.006525866687297821,16,48,validation
5,10,3,4,0.004693693481385708,16,16,validation
6,7,3,4,0.0189057644456625,48,16,validation
6,9,3,4,0.010035591199994087,16,16,validation
6,10,3,4,0.0012558017624542117,16,48,validation
6,11,3,4,0.01630435138940811,16,16,validation
7,10,3,4,0.017714552581310272,16,16,validation
7,11,3,4,0.0025927310343831778,16,40,validation
8,9,3,4,0.016978006809949875,48,16,validation
8,12,3,4,0.01337910071015358,16,40,validation
8,13,3,4,0.008360716514289379,16,16,validation
9,10,3,4,0.011269382201135159,48,16,validation
9,12,3,4,0.030421476811170578,16,16,validation
9,13,3,4,0.025490330532193184,16,48,validation
9,14,3,4,0.027722202241420746,16,16,validation
10,11,3,4,0.015155031345784664,48,16,validation
10,13,3,4,0.014233526773750782,16,16,validation
10,14,3,4,0.016349464654922485,16,48,validation
10,15,3,4,0.021576108410954475,16,16,validation
11,14,3,4,0.001140819163993001,16,16,validation
11,15,3,4,0.006391203496605158,16,40,validation
12,13,3,4,0.005013353656977415,40,16,validation
13,14,3,4,0.002115045441314578,40,16,validation
14,15,3,4,0.005247331224381924,40,16,validation
0,1,4,4,0.015509736724197865,40,16,validation
0,4,4,4,0.018554668873548508,16,40,validation
0,5,4,4,0.02151774801313877,16,16,validation
1,2,4,4,0.006616674829274416,40,16,validation
1,4,4,4,0.0029818553011864424,16,16,validation
1,5,4,4,0.005982510279864073,16,48,validation
1,6,4,4,0.0029185444582253695,16,16,validation
2,3,4,4,0.015937812626361847,40,16,validation
2,5,4,4,0.012574181891977787,16,16,validation
2,6,4,4,0.009119439870119095,16,48,validation
2,7,4,4,0.009763995185494423,16,16,validation
3,6,4,4,0.025027964264154434,16,16,validation
3,7,4,4,0.006278605666011572,16,40,validation
4,5,4,4,0.002881924621760845,48,16,validation
4,8,4,4,0.007678732741624117,16,40,validation
4,9,4,4,0.009470893070101738,16,16,validation
5,6,4,4,0.0034804213792085648,48,16,validation
5,8,4,4,0.010600542649626732,16,16,validation
5,9,4,4,0.00654457276687026,16,48,validation
5,10,4,4,0.004654130898416042,16,16,validation
6,7,4,4,0.018914304673671722,48,16,validation
6,9,4,4,0.009899616241455078,16,16,validation
6,10,4,4,0.0012314923806115985,16,48,validation
6,11,4,4,0.0163798239082098,16,16,validation
7,10,4,4,0.017752017825841904,16,16,validation
7,11,4,4,0.0025612348690629005,16,40,validation
8,9,4,4,0.017153073102235794,48,16,validation
8,12,4,4,0.01338930707424879,16,40,validation
8,13,4,4,0.008341919630765915,16,16,validation
9,10,4,4,0.011132868006825447,48,16,validation
9,12,4,4,0.030419278889894485,16,16,validation
9,13,4,4,0.02546205371618271,16,48,validation
9,14,4,4,0.02745630219578743,16,16,validation
10,11,4,4,0.015153720043599606,48,16,validation
10,13,4,4,0.014210361987352371,16,16,validation
10,14,4,4,0.016312485560774803,16,48,validation
10,15,4,4,0.021551037207245827,16,16,validation
11,14,4,4,0.001140702166594565,16,16,validation
11,15,4,4,0.006393461022526026,16,40,validation
12,13,4,4,0.005008962005376816,40,16,validation
13,14,4,4,0.0021186410449445248,40,16,validation
14,15,4,4,0.00525276642292738,40,16,validation
0,1,0,5,0.014997469261288643,40,16,train
0,4,0,5,0.014942066743969917,16,40,train
0,5,0,5,0.018570447340607643,16,16,train
1,2,0,5,0.006712074391543865,40,16,train
1,4,0,5,0.0002683015773072839,16,16,train
1,5,0,5,0.003664217423647642,16,48,train
1,6,0,5,0.0014100155094638467,16,16,train
2,3,0,5,0.015827635303139687,40,16,train
2,5,0,5,0.010409588925540447,16,16,train
2,6,0,5,0.007852818816900253,16,48,train
2,7,0,5,0.007228207774460316,16,16,train
3,6,0,5,0.023678697645664215,16,16,train
3,7,0,5,0.008627782575786114,16,40,train
4,5,0,5,0.0035676490515470505,48,16,train
4,8,0,5,0.004732631612569094,16,40,train
4,9,0,5,0.019622234627604485,16,16,train
5,6,0,5,0.002582569606602192,48,16,train
5,8,0,5,0.00847636442631483,16,16,train
5,9,0,5,0.016046492382884026,16,48,train
5,10,0,5,0.0024120728485286236,16,16,train
6,7,0,5,0.015040557831525803,48,16,train
6,9,0,5,0.018720019608736038,16,16,train
6,10,0,5,0.00376717047765851,16,48,train
6,11,0,5,0.018782073631882668,16,16,train
7,10,0,5,0.01876378059387207,16,16,train
7,11,0,5,0.003946688026189804,16,40,train
8,9,0,5,0.024269800633192062,48,16,train
8,12,0,5,0.013788314536213875,16,40,train
8,13,0,5,0.008707541972398758,16,16,train
9,10,0,5,0.014968907460570335,48,16,train
9,12,0,5,0.03791286423802376,16,16,train
9,13,0,5,0.033018920570611954,16,48,train
9,14,0,5,0.03347956761717796,16,16,train
10,11,0,5,0.02260546013712883,48,16,train
10,13,0,5,0.018133385106921196,16,16,train
10,14,0,5,0.01844099350273609,16,48,train
10,15,0,5,0.025814123451709747,16,16,train
11,14,0,5,0.004146706312894821,16,16,train
11,15,0,5,0.004156242590397596,16,40,train
12,13,0,5,0.005011134315282106,40,16,train
13,14,0,5,0.0011359048075973988,40,16,train
14,15,0,5,0.00734078511595726,40,16,train
0,1,1,5,0.014862830750644207,40,16,train
0,4,1,5,0.014946900308132172,16,40,train
0,5,1,5,0.018502740189433098,16,16,train
1,2,1,5,0.006725624669343233,40,16,train
1,4,1,5,0.0002543529262766242,16,16,train
1,5,1,5,0.0036907680332660675,16,48,train
1,6,1,5,0.0013900030171498656,16,16,train
2,3,1,5,0.0158280860632658,40,16,train
2,5,1,5,0.010260248556733131,16,16,train
2,6,1,5,0.007833465002477169,16,48,train
2,7,1,5,0.0072077298536896706,16,16,train
3,6,1,5,0.02367229014635086,16,16,train
3,7,1,5,0.008622533641755581,16,40,train
4,5,1,5,0.0035692357923835516,48,16,train
4,8,1,5,0.004693867173045874,16,40,train
4,9,1,5,0.019581621512770653,16,16,train
5,6,1,5,0.002514932071790099,48,16,train
5,8,1,5,0.008368555456399918,16,16,train
5,9,1,5,0.016010832041502,16,48,train
5,10,1,5,0.0023178919218480587,16,16,train
6,7,1,5,0.015033526346087456,48,16,train
6,9,1,5,0.018625201657414436,16,16,train
6,10,1,5,0.0037780492566525936,16,48,train
6,11,1,5,0.018848929554224014,16,16,train
7,10,1,5,0.01875402219593525,16,16,train
7,11,1,5,0.0039268615655601025,16,40,train
8,9,1,5,0.024296173825860023,48,16,train
8,12,1,5,0.013743704184889793,16,40,train
8,13,1,5,0.008717546239495277,16,16,train
9,10,1,5,0.014815251342952251,48,16,train
9,12,1,5,0.0380014143884182,16,16,train
9,13,1,5,0.033039115369319916,16,48,train
9,14,1,5,0.03328299894928932,16,16,train
10,11,1,5,0.022880079224705696,48,16,train
10,13,1,5,0.018029263243079185,16,16,train
10,14,1,5,0.018451977521181107,16,48,train
10,15,1,5,0.025707678869366646,16,16,train
11,14,1,5,0.0049748714081943035,16,16,train
11,15,1,5,0.004344506189227104,16,40,train
12,13,1,5,0.0049950722604990005,40,16,train
13,14,1,5,0.0010002291528508067,40,16,train
14,15,1,5,0.007380486000329256,40,16,train
0,1,2,5,0.014863072894513607,40,16,train
0,4,2,5,0.01504653412848711,16,40,train
0,5,2,5,0.018453678116202354,16,16,train
1,2,2,5,0.00683013629168272,40,16,train
1,4,2,5,0.00023518562375102192,16,16,train
1,5,2,5,0.003688081866130233,16,48,train
1,6,2,5,0.001430621137842536,16,16,train
2,3,2,5,0.01583370938897133,40,16,train
2,5,2,5,0.0105086425319314,16,16,train
2,6,2,5,0.00783791858702898,16,48,train
2,7,2,5,0.007195230573415756,16,16,train
3,6,2,5,0.0236499086022377,16,16,train
3,7,2,5,0.008623872883617878,16,40,train
4,5,2,5,0.0035627842880785465,48,16,train
4,8,2,5,0.004709998611360788,16,40,train
4,9,2,5,0.019621307030320168,16,16,train
5,6,2,5,0.002510582096874714,48,16,train
5,8,2,5,0.008413439616560936,16,16,train
5,9,2,5,0.01606413908302784,16,48,train
5,10,2,5,0.0021132344845682383,16,16,train
6,7,2,5,0.015046908520162106,48,16,train
6,9,2,5,0.01845070905983448,16,16,train
6,10,2,5,0.003823127830401063,16,48,train
6,11,2,5,0.019438331946730614,16,16,train
7,10,2,5,0.018745338544249535,16,16,train
7,11,2,5,0.0040656025521457195,16,40,train
8,9,2,5,0.02433573082089424,48,16,train
8,12,2,5,0.013747124001383781,16,40,train
8,13,2,5,0.008724993094801903,16,16,train
9,10,2,5,0.014898153953254223,48,16,train
9,12,2,5,0.037984415888786316,16,16,train
9,13,2,5,0.03297261521220207,16,48,train
9,14,2,5,0.033396344631910324,16,16,train
10,11,2,5,0.02297043241560459,48,16,train
10,13,2,5,0.018071042373776436,16,16,train
10,14,2,5,0.018438756465911865,16,48,train
10,15,2,5,0.025778064504265785,16,16,train
11,14,2,5,0.004364080261439085,16,16,train
11,15,2,5,0.004154958296567202,16,40,train
12,13,2,5,0.005032556597143412,40,16,train
13,14,2,5,0.0010197419906035066,40,16,train
14,15,2,5,0.007335176691412926,40,16,train
0,1,3,5,0.014960945583879948,40,16,train
0,4,3,5,0.01516429241746664,16,40,train
0,5,3,5,0.018877986818552017,16,16,train
1,2,3,5,0.006782864686101675,40,16,train
1,4,3,5,0.0003423673624638468,16,16,train
1,5,3,5,0.0038068676367402077,16,48,train
1,6,3,5,0.0013994969194754958,16,16,train
2,3,3,5,0.015830185264348984,40,16,train
2,5,3,5,0.01030606310814619,16,16,train
2,6,3,5,0.007832692004740238,16,48,train
2,7,3,5,0.007194068282842636,16,16,train
3,6,3,5,0.023665443062782288,16,16,train
3,7,3,5,0.008642962202429771,16,40,train
4,5,3,5,0.0035597614478319883,48,16,train
4,8,3,5,0.0047239940613508224,16,40,train
4,9,3,5,0.019607767462730408,16,16,train
5,6,3,5,0.0025576611515134573,48,16,train
5,8,3,5,0.008345681242644787,16,16,train
5,9,3,5,0.016048448160290718,16,48,train
5,10,3,5,0.002238526241853833,16,16,train
6,7,3,5,0.015026502311229706,48,16,train
6,9,3,5,0.01854969747364521,16,16,train
6,10,3,5,0.0038041837979108095,16,48,train
6,11,3,5,0.01905379630625248,16,16,train
7,10,3,5,0.01876523159444332,16,16,train
7,11,3,5,0.003901444375514984,16,40,train
8,9,3,5,0.024420058354735374,48,16,train
8,12,3,5,0.013769220560789108,16,40,train
8,13,3,5,0.00873173214495182,16,16,train
9,10,3,5,0.014902024529874325,48,16,train
9,12,3,5,0.03809140995144844,16,16,train
9,13,3,5,0.03298827260732651,16,48,train
9,14,3,5,0.03336590155959129,16,16,train
10,11,3,5,0.022867154330015182,48,16,train
10,13,3,5,0.01809689588844776,16,16,train
10,14,3,5,0.01841939613223076,16,48,train
10,15,3,5,0.02581607736647129,16,16,train
11,14,3,5,0.004226149991154671,16,16,train
11,15,3,5,0.004254776518791914,16,40,train
12,13,3,5,0.005009430926293135,40,16,train
13,14,3,5,0.0011138326954096556,40,16,train
14,15,3,5,0.0073231584392488,40,16,train
0,1,4,5,0.014819703064858913,40,16,train
0,4,4,5,0.015020701102912426,16,40,train
0,5,4,5,0.018448244780302048,16,16,train
1,2,4,5,0.006837885826826096,40,16,train
1,4,4,5,0.0002342360676266253,16,16,train
1,5,4,5,0.003743143053725362,16,48,train
1,6,4,5,0.0014482933329418302,16,16,train
2,3,4,5,0.01582036353647709,40,16,train
2,5,4,5,0.010668259114027023,16,16,train
2,6,4,5,0.007853532209992409,16,48,train
2,7,4,5,0.00721720652654767,16,16,train
3,6,4,5,0.023648537695407867,16,16,train
3,7,4,5,0.008609930984675884,16,40,train
4,5,4,5,0.003558009397238493,48,16,train
4,8,4,5,0.005013724323362112,16,40,train
4,9,4,5,0.019616229459643364,16,16,train
5,6,4,5,0.00284237926825881,48,16,train
5,8,4,5,0.008422399871051311,16,16,train
5,9,4,5,0.016014274209737778,16,48,train
5,10,4,5,0.002650880254805088,16,16,train
6,7,4,5,0.015042465180158615,48,16,train
6,9,4,5,0.01884186640381813,16,16,train
6,10,4,5,0.003834074828773737,16,48,train
6,11,4,5,0.019104575738310814,16,16,train
7,10,4,5,0.018756749108433723,16,16,train
7,11,4,5,0.003982669673860073,16,40,train
8,9,4,5,0.024378705769777298,48,16,train
8,12,4,5,0.013738961890339851,16,40,train
8,13,4,5,0.008719122037291527,16,16,train
9,10,4,5,0.015003509819507599,48,16,train
9,12,4,5,0.03814781829714775,16,16,train
9,13,4,5,0.03312709927558899,16,48,train
9,14,4,5,0.03349021449685097,16,16,train
10,11,4,5,0.022823097184300423,48,16,train
10,13,4,5,0.018078679218888283,16,16,train
10,14,4,5,0.018375132232904434,16,48,train
10,15,4,5,0.025731878355145454,16,16,train
11,14,4,5,0.004653585143387318,16,16,train
11,15,4,5,0.004187579266726971,16,40,train
12,13,4,5,0.0049892389215528965,40,16,train
13,14,4,5,0.0011374480091035366,40,16,train
14,15,4,5,0.007362600415945053,40,16,train
0,1,0,5,0.01502346433699131,40,16,validation
0,4,0,5,0.015172871761023998,16,40,validation
0,5,0,5,0.018860626965761185,16,16,validation
1,2,0,5,0.006757741793990135,40,16,validation
1,4,0,5,0.00034747738391160965,16,16,validation
1,5,0,5,0.0037365953903645277,16,48,validation
1,6,0,5,0.0014343347866088152,16,16,validation
2,3,0,5,0.015829376876354218,40,16,validation
2,5,0,5,0.01055991929024458,16,16,validation
2,6,0,5,0.007851710543036461,16,48,validation
2,7,0,5,0.007209652103483677,16,16,validation
3,6,0,5,0.023663587868213654,16,16,validation
3,7,0,5,0.00861362088471651,16,40,validation
4,5,0,5,0.003558930940926075,48,16,validation
4,8,0,5,0.004493726883083582,16,40,validation
4,9,0,5,0.019633520394563675,16,16,validation
5,6,0,5,0.002535100094974041,48,16,validation
5,8,0,5,0.007844915613532066,16,16,validation
5,9,0,5,0.016116660088300705,16,48,validation
5,10,0,5,0.0021592348348349333,16,16,validation
6,7,0,5,0.0150486184284091,48,16,validation
6,9,0,5,0.01850816234946251,16,16,validation
6,10,0,5,0.0038007807452231646,16,48,validation
6,11,0,5,0.019040795043110847,16,16,validation
7,10,0,5,0.018752915784716606,16,16,validation
7,11,0,5,0.003888239385560155,16,40,validation
8,9,0,5,0.02431516721844673,48,16,validation
8,12,0,5,0.013698799535632133,16,40,validation
8,13,0,5,0.008733111433684826,16,16,validation
9,10,0,5,0.014882426708936691,48,16,validation
9,12,0,5,0.03819751739501953,16,16,validation
9,13,0,5,0.03307197988033295,16,48,validation
9,14,0,5,0.03346052020788193,16,16,validation
10,11,0,5,0.022833429276943207,48,16,validation
10,13,0,5,0.018083052709698677,16,16,validation
10,14,0,5,0.018417948856949806,16,48,validation
10,15,0,5,0.02576996572315693,16,16,validation
11,14,0,5,0.00443891528993845,16,16,validation
11,15,0,5,0.004238134250044823,16,40,validation
12,13,0,5,0.00501283910125494,40,16,validation
13,14,0,5,0.001152079552412033,40,16,validation
14,15,0,5,0.00735076330602169,40,16,validation
0,1,1,5,0.01495966874063015,40,16,validation
0,4,1,5,0.015078653581440449,16,40,validation
0,5,1,5,0.01867852173745632,16,16,validation
1,2,1,5,0.006760413758456707,40,16,validation
1,4,1,5,0.0003002141893375665,16,16,validation
1,5,1,5,0.00371181801892817,16,48,validation
1,6,1,5,0.0014133300865069032,16,16,validation
2,3,1,5,0.015835516154766083,40,16,validation
2,5,1,5,0.010371432639658451,16,16,validation
2,6,1,5,0.007845630869269371,16,48,validation
2,7,1,5,0.007204894907772541,16,16,validation
3,6,1,5,0.02365545742213726,16,16,validation
3,7,1,5,0.008627406321465969,16,40,validation
4,5,1,5,0.00354778696782887,48,16,validation
4,8,1,5,0.004648369736969471,16,40,validation
4,9,1,5,0.019644470885396004,16,16,validation
5,6,1,5,0.0024893637746572495,48,16,validation
5,8,1,5,0.008100086823105812,16,16,validation
5,9,1,5,0.016123417764902115,16,48,validation
5,10,1,5,0.0022818681318312883,16,16,validation
6,7,1,5,0.015051598660647869,48,16,validation
6,9,1,5,0.01862289197742939,16,16,validation
6,10,1,5,0.003770418930798769,16,48,validation
6,11,1,5,0.019105568528175354,16,16,validation
7,10,1,5,0.01874346286058426,16,16,validation
7,11,1,5,0.0040158433839678764,16,40,validation
8,9,1,5,0.024283815175294876,48,16,validation
8,12,1,5,0.013726758770644665,16,40,validation
8,13,1,5,0.008728619664907455,16,16,validation
9,10,1,5,0.0148329958319664,48,16,validation
9,12,1,5,0.038118086755275726,16,16,validation
9,13,1,5,0.03307025134563446,16,48,validation
9,14,1,5,0.03332047909498215,16,16,validation
10,11,1,5,0.022784655913710594,48,16,validation
10,13,1,5,0.018067054450511932,16,16,validation
10,14,1,5,0.018503909930586815,16,48,validation
10,15,1,5,0.025820355862379074,16,16,validation
11,14,1,5,0.004152867943048477,16,16,validation
11,15,1,5,0.004193384665995836,16,40,validation
12,13,1,5,0.005021317396312952,40,16,validation
13,14,1,5,0.0010429811663925648,40,16,validation
14,15,1,5,0.007306281011551619,40,16,validation
0,1,2,5,0.014905517920851707,40,16,validation
0,4,2,5,0.014853064902126789,16,40,validation
0,5,2,5,0.018334629014134407,16,16,validation
1,2,2,5,0.006841062102466822,40,16,validation
1,4,2,5,0.00021105390624143183,16,16,validation
1,5,2,5,0.003699235850945115,16,48,validation
1,6,2,5,0.0014752873685210943,16,16,validation
2,3,2,5,0.01583241857588291,40,16,validation
2,5,2,5,0.010747569613158703,16,16,validation
2,6,2,5,0.007850096561014652,16,48,validation
2,7,2,5,0.0072146570309996605,16,16,validation
3,6,2,5,0.023673443123698235,16,16,validation
3,7,2,5,0.008620677515864372,16,40,validation
4,5,2,5,0.00353565183468163,48,16,validation
4,8,2,5,0.004529315512627363,16,40,validation
4,9,2,5,0.019635796546936035,16,16,validation
5,6,2,5,0.0027236926835030317,48,16,validation
5,8,2,5,0.007970239967107773,16,16,validation
5,9,2,5,0.016081014648079872,16,48,validation
5,10,2,5,0.0024064471945166588,16,16,validation
6,7,2,5,0.015068222768604755,48,16,validation
6,9,2,5,0.018717056140303612,16,16,validation
6,10,2,5,0.0037822555750608444,16,48,validation
6,11,2,5,0.019366510212421417,16,16,validation
7,10,2,5,0.018745874986052513,16,16,validation
7,11,2,5,0.004242383874952793,16,40,validation
8,9,2,5,0.024217478930950165,48,16,validation
8,12,2,5,0.013725267723202705,16,40,validation
8,13,2,5,0.008716536685824394,16,16,validation
9,10,2,5,0.014982841908931732,48,16,validation
9,12,2,5,0.03814501687884331,16,16,validation
9,13,2,5,0.03304878994822502,16,48,validation
9,14,2,5,0.03341526910662651,16,16,validation
10,11,2,5,0.022825265303254128,48,16,validation
10,13,2,5,0.018086371943354607,16,16,validation
10,14,2,5,0.01846357062458992,16,48,validation
10,15,2,5,0.025810115039348602,16,16,validation
11,14,2,5,0.004222704563289881,16,16,validation
11,15,2,5,0.004160268697887659,16,40,validation
12,13,2,5,0.004970368929207325,40,16,validation
13,14,2,5,0.0011436751810833812,40,16,validation
14,15,2,5,0.007304465398192406,40,16,validation
0,1,3,5,0.014925124123692513,40,16,validation
0,4,3,5,0.015147609636187553,16,40,validation
0,5,3,5,0.018918795511126518,16,16,validation
1,2,3,5,0.006744998507201672,40,16,validation
1,4,3,5,0.0003594632726162672,16,16,validation
1,5,3,5,0.0037649497389793396,16,48,validation
1,6,3,5,0.001466267160139978,16,16,validation
2,3,3,5,0.015827778726816177,40,16,validation
2,5,3,5,0.01070808432996273,16,16,validation
2,6,3,5,0.007839605212211609,16,48,validation
2,7,3,5,0.007219730410724878,16,16,validation
3,6,3,5,0.023676155135035515,16,16,validation
3,7,3,5,0.008617406710982323,16,40,validation
4,5,3,5,0.003557248041033745,48,16,validation
4,8,3,5,0.004515336826443672,16,40,validation
4,9,3,5,0.01958427019417286,16,16,validation
5,6,3,5,0.002647093962877989,48,16,validation
5,8,3,5,0.007862783037126064,16,16,validation
5,9,3,5,0.016000540927052498,16,48,validation
5,10,3,5,0.0023951278999447823,16,16,validation
6,7,3,5,0.015049646608531475,48,16,validation
6,9,3,5,0.018648792058229446,16,16,validation
6,10,3,5,0.00377154559828341,16,48,validation
6,11,3,5,0.019294722005724907,16,16,validation
7,10,3,5,0.018742695450782776,16,16,validation
7,11,3,5,0.004328273702412844,16,40,validation
8,9,3,5,0.02411661297082901,48,16,validation
8,12,3,5,0.013766085729002953,16,40,validation
8,13,3,5,0.008724960498511791,16,16,validation
9,10,3,5,0.015085930936038494,48,16,validation
9,12,3,5,0.03803079202771187,16,16,validation
9,13,3,5,0.033152829855680466,16,48,validation
9,14,3,5,0.033548105508089066,16,16,validation
10,11,3,5,0.022825002670288086,48,16,validation
10,13,3,5,0.018132466822862625,16,16,validation
10,14,3,5,0.018398016691207886,16,48,validation
10,15,3,5,0.025814037770032883,16,16,validation
11,14,3,5,0.004145401995629072,16,16,validation
11,15,3,5,0.004199032671749592,16,40,validation
12,13,3,5,0.005045017227530479,40,16,validation
13,14,3,5,0.0011184524046257138,40,16,validation
14,15,3,5,0.0073053669184446335,40,16,validation
0,1,4,5,0.014990637078881264,40,16,validation
0,4,4,5,0.01512597780674696,16,40,validation
0,5,4,5,0.019051456823945045,16,16,validation
1,2,4,5,0.006751225329935551,40,16,validation
1,4,4,5,0.00038117438089102507,16,16,validation
1,5,4,5,0.0036800173111259937,16,48,validation
1,6,4,5,0.0014099660329520702,16,16,validation
2,3,4,5,0.015839627012610435,40,16,validation
2,5,4,5,0.010347542352974415,16,16,validation
2,6,4,5,0.007823199033737183,16,48,validation
2,7,4,5,0.007224062457680702,16,16,validation
3,6,4,5,0.023669695481657982,16,16,validation
3,7,4,5,0.008613254874944687,16,40,validation
4,5,4,5,0.0036054865922778845,48,16,validation
4,8,4,5,0.0048575871624052525,16,40,validation
4,9,4,5,0.019575057551264763,16,16,validation
5,6,4,5,0.002512790495529771,48,16,validation
5,8,4,5,0.008714128285646439,16,16,validation
5,9,4,5,0.016003496944904327,16,48,validation
5,10,4,5,0.0021388819441199303,16,16,validation
6,7,4,5,0.015036992728710175,48,16,validation
6,9,4,5,0.01847889833152294,16,16,validation
6,10,4,5,0.0037863305769860744,16,48,validation
6,11,4,5,0.018719496205449104,16,16,validation
7,10,4,5,0.018760032951831818,16,16,validation
7,11,4,5,0.003852616297081113,16,40,validation
8,9,4,5,0.024496430531144142,48,16,validation
8,12,4,5,0.013795997947454453,16,40,validation
8,13,4,5,0.008723609149456024,16,16,validation
9,10,4,5,0.014799862168729305,48,16,validation
9,12,4,5,0.038050577044487,16,16,validation
9,13,4,5,0.03313010558485985,16,48,validation
9,14,4,5,0.03332456573843956,16,16,validation
10,11,4,5,0.022723374888300896,48,16,validation
10,13,4,5,0.01805168204009533,16,16,validation
10,14,4,5,0.018492799252271652,16,48,validation
10,15,4,5,0.025816628709435463,16,16,validation
11,14,4,5,0.004151004366576672,16,16,validation
11,15,4,5,0.004153893794864416,16,40,validation
12,13,4,5,0.005028839223086834,40,16,validation
13,14,4,5,0.0011133510852232575,40,16,validation
14,15,4,5,0.0072975461371243,40,16,validation
0,1,0,5,0.014832008630037308,40,16,test
0,4,0,5,0.014951412566006184,16,40,test
0,5,0,5,0.018550384789705276,16,16,test
1,2,0,5,0.006813989020884037,40,16,test
1,4,0,5,0.0002628319780342281,16,16,test
1,5,0,5,0.0036321119405329227,16,48,test
1,6,0,5,0.0014402078231796622,16,16,test
2,3,0,5,0.01584288477897644,40,16,test
2,5,0,5,0.010499981231987476,16,16,test
2,6,0,5,0.007831760682165623,16,48,test
2,7,0,5,0.007184294983744621,16,16,test
3,6,0,5,0.023659072816371918,16,16,test
3,7,0,5,0.008656700141727924,16,40,test
4,5,0,5,0.0035593367647379637,48,16,test
4,8,0,5,0.00484131695702672,16,40,test
4,9,0,5,0.019572779536247253,16,16,test
5,6,0,5,0.0025876208674162626,48,16,test
5,8,0,5,0.008628306910395622,16,16,test
5,9,0,5,0.01601867750287056,16,48,test
5,10,0,5,0.002148058731108904,16,16,test
6,7,0,5,0.015012086369097233,48,16,test
6,9,0,5,0.01848941296339035,16,16,test
6,10,0,5,0.0037784171290695667,16,48,test
6,11,0,5,0.018983345478773117,16,16,test
7,10,0,5,0.018748141825199127,16,16,test
7,11,0,5,0.003933699335902929,16,40,test
8,9,0,5,0.024430783465504646,48,16,test
8,12,0,5,0.013724178075790405,16,40,test
8,13,0,5,0.008737326599657536,16,16,test
9,10,0,5,0.014817883260548115,48,16,test
9,12,0,5,0.03826995939016342,16,16,test
9,13,0,5,0.0332496203482151,16,48,test
9,14,0,5,0.03340853750705719,16,16,test
10,11,0,5,0.022716036066412926,48,16,test
10,13,0,5,0.018088649958372116,16,16,test
10,14,0,5,0.018497219309210777,16,48,test
10,15,0,5,0.02581150457262993,16,16,test
11,14,0,5,0.004148899111896753,16,16,test
